Content ID,Type,Datetime,Sentiment,Score,Content Type,Category,URL
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,heart,2021-03-17 06:40:17,positive,60,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,dislike,2021-03-10 19:38:18,negative,10,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,love,2021-03-27 16:29:33,positive,65,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,want,2020-07-01 23:11:32,positive,70,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,scared,2020-09-04 11:20:09,negative,15,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,hate,2021-03-05 01:11:17,negative,5,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,worried,2020-11-11 06:50:28,negative,12,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,intrigued,2020-10-12 18:19:16,positive,45,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,intrigued,2020-06-20 17:43:01,positive,45,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,interested,2021-03-24 13:00:10,positive,30,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,adore,2021-04-08 12:30:02,positive,72,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,like,2021-01-09 04:12:47,positive,50,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,cherish,2020-10-28 18:20:11,positive,70,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,heart,2020-08-07 07:03:59,positive,60,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,peeking,2021-03-09 18:00:38,neutral,35,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,want,2020-09-17 13:14:06,positive,70,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,interested,2021-02-14 07:58:23,positive,30,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,scared,2021-02-03 19:13:30,negative,15,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,disgust,2020-12-19 04:54:36,negative,0,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,peeking,2020-07-25 09:16:14,neutral,35,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,heart,2020-06-20 05:40:43,positive,60,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,cherish,2020-08-10 04:47:41,positive,70,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,dislike,2021-06-14 10:41:25,negative,10,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,want,2020-08-13 08:44:15,positive,70,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,heart,2020-08-23 19:28:36,positive,60,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,like,2021-02-01 23:09:36,positive,50,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,disgust,2020-06-28 07:37:02,negative,0,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,love,2021-04-10 08:24:51,positive,65,video,travel,https://socialbuzz.cdn.com/content/storage/7286f9d2-7c83-4c7b-bc01-6f56eb0235de
69ce055c-e0bd-46c5-b856-bf2254d1c490,intrigued,2021-02-19 07:43:05,positive,45,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,indifferent,2020-08-03 04:44:37,neutral,20,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,love,2020-10-30 12:19:36,positive,65,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,love,2021-04-24 20:26:28,positive,65,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,scared,2020-06-24 20:39:32,negative,15,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,indifferent,2020-12-07 11:46:12,neutral,20,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,scared,2020-07-10 12:26:54,negative,15,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,disgust,2021-03-11 19:02:15,negative,0,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,indifferent,2020-12-29 12:39:45,neutral,20,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,scared,2020-08-16 05:24:35,negative,15,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,disgust,2020-08-07 10:04:34,negative,0,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,heart,2020-07-12 18:40:53,positive,60,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,hate,2020-08-11 08:37:20,negative,5,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,heart,2021-01-20 23:50:34,positive,60,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,love,2020-06-21 03:22:59,positive,65,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,want,2021-04-07 14:23:16,positive,70,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,adore,2020-10-24 14:50:14,positive,72,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,want,2021-02-21 04:39:38,positive,70,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,indifferent,2020-07-06 07:13:06,neutral,20,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,scared,2021-04-20 23:40:05,negative,15,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,indifferent,2020-07-06 04:24:23,neutral,20,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,adore,2021-04-03 20:45:07,positive,72,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,like,2020-11-23 01:44:59,positive,50,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,adore,2020-11-22 09:17:53,positive,72,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,interested,2021-01-19 05:01:34,positive,30,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,like,2021-01-29 14:00:55,positive,50,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,heart,2020-09-16 01:02:05,positive,60,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,hate,2020-11-11 16:51:50,negative,5,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,super love,2020-11-16 05:17:08,positive,75,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,heart,2021-01-14 05:04:51,positive,60,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,indifferent,2020-06-25 20:14:00,neutral,20,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,worried,2020-10-10 22:35:45,negative,12,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,interested,2021-03-09 23:33:32,positive,30,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,scared,2020-08-01 07:00:42,negative,15,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,cherish,2021-04-07 06:52:44,positive,70,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,heart,2020-11-25 07:16:54,positive,60,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,adore,2020-08-27 08:31:42,positive,72,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,disgust,2020-08-16 03:28:45,negative,0,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
69ce055c-e0bd-46c5-b856-bf2254d1c490,dislike,2020-10-28 03:29:38,negative,10,GIF,healthy eating,https://socialbuzz.cdn.com/content/storage/69ce055c-e0bd-46c5-b856-bf2254d1c490
2d7084fb-b457-4813-829f-73911025eeaa,scared,2021-03-07 11:31:50,negative,15,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,scared,2021-02-01 02:32:49,negative,15,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,dislike,2020-08-26 04:32:23,negative,10,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,peeking,2021-02-02 20:14:03,neutral,35,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,super love,2021-06-18 05:23:58,positive,75,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,interested,2020-10-22 01:06:20,positive,30,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,peeking,2020-07-07 05:20:49,neutral,35,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,super love,2021-01-12 04:10:52,positive,75,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,love,2021-03-18 18:48:47,positive,65,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,cherish,2020-10-20 06:35:18,positive,70,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,cherish,2021-05-31 15:54:56,positive,70,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,adore,2020-09-02 02:26:22,positive,72,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,indifferent,2021-06-15 23:54:03,neutral,20,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,intrigued,2020-09-28 00:00:06,positive,45,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,cherish,2021-02-26 07:13:22,positive,70,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,peeking,2021-03-05 06:18:58,neutral,35,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,adore,2021-02-26 02:08:28,positive,72,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,interested,2021-05-12 04:23:21,positive,30,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,love,2020-11-25 16:04:00,positive,65,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,peeking,2020-12-01 13:09:16,neutral,35,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,peeking,2020-07-21 13:52:09,neutral,35,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,love,2021-04-16 07:44:55,positive,65,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,indifferent,2021-04-10 15:51:42,neutral,20,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,heart,2020-11-01 09:38:37,positive,60,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,peeking,2020-12-17 17:27:48,neutral,35,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,heart,2020-07-19 13:41:54,positive,60,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,scared,2020-09-26 07:01:17,negative,15,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,adore,2020-12-19 00:44:57,positive,72,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,like,2020-09-03 21:14:17,positive,50,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,disgust,2020-06-30 16:52:54,negative,0,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,indifferent,2020-11-25 03:30:38,neutral,20,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,like,2021-02-20 22:18:42,positive,50,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,indifferent,2021-02-16 11:25:34,neutral,20,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,cherish,2020-08-18 18:53:00,positive,70,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,hate,2020-12-16 07:58:06,negative,5,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
2d7084fb-b457-4813-829f-73911025eeaa,want,2020-07-22 19:51:06,positive,70,GIF,cooking,https://socialbuzz.cdn.com/content/storage/2d7084fb-b457-4813-829f-73911025eeaa
985f4b4f-de40-4a4e-a090-01e100be42e9,want,2021-04-23 09:04:43,positive,70,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,interested,2020-10-05 21:10:27,positive,30,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,hate,2021-01-05 18:44:10,negative,5,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,scared,2021-06-05 22:18:21,negative,15,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,intrigued,2020-06-29 18:30:32,positive,45,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,disgust,2021-03-13 03:41:48,negative,0,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,hate,2020-12-09 11:42:18,negative,5,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,dislike,2021-04-08 12:00:14,negative,10,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,disgust,2020-09-18 21:42:16,negative,0,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,like,2021-01-05 12:31:26,positive,50,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,like,2021-02-01 03:31:19,positive,50,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,like,2020-12-22 18:51:23,positive,50,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,indifferent,2020-10-27 02:30:04,neutral,20,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,love,2020-07-27 16:16:41,positive,65,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,indifferent,2020-08-27 20:10:54,neutral,20,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,hate,2021-02-07 23:43:39,negative,5,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,disgust,2021-04-08 12:05:59,negative,0,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,indifferent,2020-10-15 18:02:44,neutral,20,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,want,2020-10-07 12:09:28,positive,70,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,heart,2020-08-21 17:45:20,positive,60,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,adore,2021-06-18 02:06:47,positive,72,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,super love,2020-07-01 13:19:08,positive,75,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,peeking,2021-03-07 04:30:59,neutral,35,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,heart,2021-01-12 12:07:29,positive,60,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,cherish,2020-12-11 13:25:55,positive,70,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,indifferent,2020-12-20 19:28:40,neutral,20,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,hate,2020-10-18 09:26:47,negative,5,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,heart,2020-07-16 11:13:24,positive,60,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,disgust,2020-07-15 15:20:13,negative,0,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,want,2020-10-23 00:17:07,positive,70,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,adore,2020-12-01 14:11:02,positive,72,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,cherish,2020-12-26 16:07:18,positive,70,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,worried,2021-01-07 09:49:58,negative,12,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
985f4b4f-de40-4a4e-a090-01e100be42e9,heart,2020-11-11 18:21:43,positive,60,GIF,travel,https://socialbuzz.cdn.com/content/storage/985f4b4f-de40-4a4e-a090-01e100be42e9
